Unnamed: 0,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
6936,Freestyle Skiing,salt-lake-city-2002,Aerials men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alexei-grishin,Alexei GRISHIN,Belarus,BY,BLR
6937,Biathlon,salt-lake-city-2002,15km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/andrea-henkel,Andrea HENKEL,Germany,DE,GER
6938,Biathlon,salt-lake-city-2002,15km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/liv-grete-poiree,Liv Grete POIREE,Norway,NO,NOR
6939,Biathlon,salt-lake-city-2002,15km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/magdalena-forsberg-1,Magdalena FORSBERG,Sweden,SE,SWE
6940,Biathlon,salt-lake-city-2002,10km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ole-einar-bjorndalen,Ole Einar BJØRNDALEN,Norway,NO,NOR
6941,Biathlon,salt-lake-city-2002,10km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sven-fischer,Sven FISCHER,Germany,DE,GER
6942,Biathlon,salt-lake-city-2002,10km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wolfgang-perner,Wolfgang PERNER,Austria,AT,AUT
6943,Biathlon,salt-lake-city-2002,4x75km relay women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER
6944,Biathlon,salt-lake-city-2002,4x75km relay women,Women,SILVER,GameTeam,Norway team,,,Norway,NO,NOR
6945,Biathlon,salt-lake-city-2002,4x75km relay women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS
6946,Biathlon,salt-lake-city-2002,10km pursuit women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/olga-pyleva,Olga PYLEVA,Russian Federation,RU,RUS
6947,Biathlon,salt-lake-city-2002,10km pursuit women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/kati-wilhelm,Kati WILHELM,Germany,DE,GER
6948,Biathlon,salt-lake-city-2002,10km pursuit women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/irina-nikoultchina,Irina NIKOULTCHINA,Bulgaria,BG,BUL
6949,Biathlon,salt-lake-city-2002,125km pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ole-einar-bjorndalen,Ole Einar BJØRNDALEN,Norway,NO,NOR
6950,Biathlon,salt-lake-city-2002,125km pursuit men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/raphael-poiree,Raphael POIREE,France,FR,FRA
6951,Biathlon,salt-lake-city-2002,125km pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ricco-gross,Ricco GROSS,Germany,DE,GER
6952,Biathlon,salt-lake-city-2002,75km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/kati-wilhelm,Kati WILHELM,Germany,DE,GER
6953,Biathlon,salt-lake-city-2002,75km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/uschi-disl,Uschi DISL,Germany,DE,GER
6954,Biathlon,salt-lake-city-2002,75km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/magdalena-forsberg-1,Magdalena FORSBERG,Sweden,SE,SWE
6955,Biathlon,salt-lake-city-2002,4x75km relay men,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR
6956,Biathlon,salt-lake-city-2002,4x75km relay men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER
6957,Biathlon,salt-lake-city-2002,4x75km relay men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA
6958,Biathlon,salt-lake-city-2002,20km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ole-einar-bjorndalen,Ole Einar BJØRNDALEN,Norway,NO,NOR
6959,Biathlon,salt-lake-city-2002,20km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-luck,Frank LUCK,Germany,DE,GER
6960,Biathlon,salt-lake-city-2002,20km men,Men,BRONZE,Athlete,,,Viktor Maygurov,Russian Federation,RU,RUS
6961,Luge,salt-lake-city-2002,Singles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/armin-zoeggeler,Armin ZOEGGELER,Italy,IT,ITA
6962,Luge,salt-lake-city-2002,Singles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/georg-hackl,Georg HACKL,Germany,DE,GER
6963,Luge,salt-lake-city-2002,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/markus-prock,Markus PROCK,Austria,AT,AUT
6964,Luge,salt-lake-city-2002,Doubles mixed,Open,GOLD,GameTeam,Germany team #2,https://olympics.com/en/athletes/alexander-resch,Alexander RESCH,Germany,DE,GER
6965,Luge,salt-lake-city-2002,Doubles mixed,Open,GOLD,GameTeam,Germany team #2,https://olympics.com/en/athletes/patric-leitner,Patric LEITNER,Germany,DE,GER
6966,Luge,salt-lake-city-2002,Doubles mixed,Open,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/brian-martin,Brian MARTIN,United States of America,US,USA
6967,Luge,salt-lake-city-2002,Doubles mixed,Open,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/mark-grimmette,Mark GRIMMETTE,United States of America,US,USA
6968,Luge,salt-lake-city-2002,Doubles mixed,Open,BRONZE,GameTeam,United States team #1,https://olympics.com/en/athletes/chris-thorpe,Chris THORPE,United States of America,US,USA
6969,Luge,salt-lake-city-2002,Doubles mixed,Open,BRONZE,GameTeam,United States team #1,https://olympics.com/en/athletes/clay-ives,Clay IVES,United States of America,US,USA
6970,Luge,salt-lake-city-2002,Singles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sylke-otto,Sylke OTTO,Germany,DE,GER
6971,Luge,salt-lake-city-2002,Singles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/barbara-niedernhuber,Barbara NIEDERNHUBER,Germany,DE,GER
6972,Luge,salt-lake-city-2002,Singles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/silke-kraushaar,Silke KRAUSHAAR,Germany,DE,GER
6973,Ice Hockey,salt-lake-city-2002,ice hockey women,Women,GOLD,GameTeam,Canada team,,,Canada,CA,CAN
6974,Ice Hockey,salt-lake-city-2002,ice hockey women,Women,SILVER,GameTeam,United States team,,,United States of America,US,USA
6975,Ice Hockey,salt-lake-city-2002,ice hockey women,Women,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
6976,Ice Hockey,salt-lake-city-2002,ice hockey men,Men,GOLD,GameTeam,Canada team,,,Canada,CA,CAN
6977,Ice Hockey,salt-lake-city-2002,ice hockey men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
6978,Ice Hockey,salt-lake-city-2002,ice hockey men,Men,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS
6979,Figure skating,salt-lake-city-2002,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alexei-yagudin,Alexei YAGUDIN,Russian Federation,RU,RUS
6980,Figure skating,salt-lake-city-2002,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/evgeny-plyushchenko,Evgeni Viktorovich PLUSHENKO,Russian Federation,RU,RUS
6981,Figure skating,salt-lake-city-2002,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/timothy-goebel,Timothy GOEBEL,United States of America,US,USA
6982,Figure skating,salt-lake-city-2002,Individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sarah-hughes,Sarah HUGHES,United States of America,US,USA
6983,Figure skating,salt-lake-city-2002,Individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/irina-slutskaya,Irina SLUTSKAYA,Russian Federation,RU,RUS
6984,Figure skating,salt-lake-city-2002,Individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/michelle-kwan,Michelle KWAN,United States of America,US,USA
6985,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/marina-anissina,Marina ANISSINA,France,FR,FRA
6986,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/gwendal-peizerat,Gwendal PEIZERAT,France,FR,FRA
6987,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,SILVER,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/irina-lobacheva,Irina LOBACHEVA,Russian Federation,RU,RUS
6988,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,SILVER,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/ilia-averbukh,Ilia AVERBUKH,Russian Federation,RU,RUS
6989,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,BRONZE,GameTeam,Italy team #1,https://olympics.com/en/athletes/barbara-fusar-poli,Barbara FUSAR POLI,Italy,IT,ITA
6990,Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,BRONZE,GameTeam,Italy team #1,https://olympics.com/en/athletes/maurizio-margaglio,Maurizio MARGAGLIO,Italy,IT,ITA
6991,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/elena-berezhnaya,Elena BEREZHNAYA,Russian Federation,RU,RUS
6992,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/anton-sikharulidze,Anton SIKHARULIDZE,Russian Federation,RU,RUS
6993,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,GOLD,GameTeam,Canada team #1,https://olympics.com/en/athletes/jamie-sale,Jamie SALE,Canada,CA,CAN
6994,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,GOLD,GameTeam,Canada team #1,https://olympics.com/en/athletes/david-pelletier,David PELLETIER,Canada,CA,CAN
6995,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,BRONZE,GameTeam,People's Republic of China team #1,https://olympics.com/en/athletes/xue-shen,Xue SHEN,People's Republic of China,CN,CHN
6996,Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,BRONZE,GameTeam,People's Republic of China team #1,https://olympics.com/en/athletes/hongbo-zhao,Hongbo ZHAO,People's Republic of China,CN,CHN
6997,Alpine Skiing,salt-lake-city-2002,super-G men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kjetil-andre-aamodt,Kjetil Andre AAMODT,Norway,NO,NOR
6998,Alpine Skiing,salt-lake-city-2002,super-G men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/stephan-eberharter,Stephan EBERHARTER,Austria,AT,AUT
6999,Alpine Skiing,salt-lake-city-2002,super-G men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/andreas-schifferer,Andreas SCHIFFERER,Austria,AT,AUT
7000,Alpine Skiing,salt-lake-city-2002,super-G women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/daniela-ceccarelli,Daniela CECCARELLI,Italy,IT,ITA
7001,Alpine Skiing,salt-lake-city-2002,super-G women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO
7002,Alpine Skiing,salt-lake-city-2002,super-G women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/karen-putzer,Karen PUTZER,Italy,IT,ITA
7003,Alpine Skiing,salt-lake-city-2002,downhill men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/fritz-strobl,Fritz STROBL,Austria,AT,AUT
7004,Alpine Skiing,salt-lake-city-2002,downhill men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lasse-kjus,Lasse KJUS,Norway,NO,NOR
7005,Alpine Skiing,salt-lake-city-2002,downhill men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stephan-eberharter,Stephan EBERHARTER,Austria,AT,AUT
7006,Alpine Skiing,salt-lake-city-2002,giant slalom men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/stephan-eberharter,Stephan EBERHARTER,Austria,AT,AUT
7007,Alpine Skiing,salt-lake-city-2002,giant slalom men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bode-miller,Bode MILLER,United States of America,US,USA
7008,Alpine Skiing,salt-lake-city-2002,giant slalom men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lasse-kjus,Lasse KJUS,Norway,NO,NOR
7009,Alpine Skiing,salt-lake-city-2002,slalom women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO
7010,Alpine Skiing,salt-lake-city-2002,slalom women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/laure-pequegnot,Laure PEQUEGNOT,France,FR,FRA
7011,Alpine Skiing,salt-lake-city-2002,slalom women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/anja-paerson,Anja PAERSON,Sweden,SE,SWE
7012,Alpine Skiing,salt-lake-city-2002,slalom men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jean-pierre-vidal,Jean-Pierre VIDAL,France,FR,FRA
7013,Alpine Skiing,salt-lake-city-2002,slalom men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sebastien-amiez,Sebastien AMIEZ,France,FR,FRA
7014,Alpine Skiing,salt-lake-city-2002,slalom men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/benjamin-raich,Benjamin RAICH,Austria,AT,AUT
7015,Alpine Skiing,salt-lake-city-2002,downhill women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/carole-montillet-carles,Carole MONTILLET-CARLES,France,FR,FRA
7016,Alpine Skiing,salt-lake-city-2002,downhill women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/isolde-kostner,Isolde KOSTNER,Italy,IT,ITA
7017,Alpine Skiing,salt-lake-city-2002,downhill women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/renate-goetschl,Renate GOETSCHL,Austria,AT,AUT
7018,Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO
7019,Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/anja-paerson,Anja PAERSON,Sweden,SE,SWE
7020,Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/sonja-nef,Sonja NEF,Switzerland,CH,SUI
7021,Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO
7022,Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/renate-goetschl,Renate GOETSCHL,Austria,AT,AUT
7023,Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/martina-ertl-renz,Martina ERTL-RENZ,Germany,DE,GER
7024,Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kjetil-andre-aamodt,Kjetil Andre AAMODT,Norway,NO,NOR
7025,Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bode-miller,Bode MILLER,United States of America,US,USA
7026,Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/benjamin-raich,Benjamin RAICH,Austria,AT,AUT
7027,Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/samppa-lajunen,Samppa LAJUNEN,Finland,FI,FIN
7028,Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ronny-ackermann,Ronny ACKERMANN,Germany,DE,GER
7029,Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/felix-gottwald,Felix GOTTWALD,Austria,AT,AUT
7030,Nordic Combined,salt-lake-city-2002,Team Men,Men,GOLD,GameTeam,Finland team,,,Finland,FI,FIN
7031,Nordic Combined,salt-lake-city-2002,Team Men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER
7032,Nordic Combined,salt-lake-city-2002,Team Men,Men,BRONZE,GameTeam,Austria team,,,Austria,AT,AUT
7033,Nordic Combined,salt-lake-city-2002,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/samppa-lajunen,Samppa LAJUNEN,Finland,FI,FIN
7034,Nordic Combined,salt-lake-city-2002,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jaakko-tallus,Jaakko TALLUS,Finland,FI,FIN
7035,Nordic Combined,salt-lake-city-2002,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/felix-gottwald,Felix GOTTWALD,Austria,AT,AUT
7036,Skeleton,salt-lake-city-2002,Individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tristan-gale,Tristan GALE,United States of America,US,USA
7037,Skeleton,salt-lake-city-2002,Individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lea-ann-parsley,Lea Ann PARSLEY,United States of America,US,USA
7038,Skeleton,salt-lake-city-2002,Individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alex-coomber,Alex COOMBER,Great Britain,GB,GBR
7039,Skeleton,salt-lake-city-2002,Individual men,Men,GOLD,Athlete,,,"Jim Shea, Jr.",United States of America,US,USA
7040,Skeleton,salt-lake-city-2002,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/martin-rettl,Martin RETTL,Austria,AT,AUT
7041,Skeleton,salt-lake-city-2002,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gregor-staehli,Gregor STAEHLI,Switzerland,CH,SUI
7042,Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/beckie-scott,Beckie SCOTT,Canada,CA,CAN
7043,Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/katerina-neumannova,Katerina NEUMANNOVA,Czech Republic,CZ,CZE
7044,Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/viola-bauer,Viola BAUER,Germany,DE,GER
7045,Cross Country Skiing,salt-lake-city-2002,15km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrus-veerpalu,Andrus VEERPALU,Estonia,EE,EST
7046,Cross Country Skiing,salt-lake-city-2002,15km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frode-estil,Frode ESTIL,Norway,NO,NOR
7047,Cross Country Skiing,salt-lake-city-2002,15km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jaak-mae,Jaak MAE,Estonia,EE,EST
7048,Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,GOLD,Athlete,,,Yuliya Chepalova,Russian Federation,RU,RUS
7049,Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/evi-sachenbacher-stehle,Evi SACHENBACHER-STEHLE,Germany,DE,GER
7050,Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/anita-moen,Anita MOEN,Norway,NO,NOR
7051,Cross Country Skiing,salt-lake-city-2002,Relay 4x5km women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER
7052,Cross Country Skiing,salt-lake-city-2002,Relay 4x5km women,Women,SILVER,GameTeam,Norway team,,,Norway,NO,NOR
7053,Cross Country Skiing,salt-lake-city-2002,Relay 4x5km women,Women,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI
7054,Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/frode-estil,Frode ESTIL,Norway,NO,NOR
7055,Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/thomas-alsgaard,Thomas ALSGAARD,Norway,NO,NOR
7056,Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/per-elofsson,Per ELOFSSON,Sweden,SE,SWE
7057,Cross Country Skiing,salt-lake-city-2002,10km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/bente-skari,Bente SKARI,Norway,NO,NOR
7058,Cross Country Skiing,salt-lake-city-2002,10km women,Women,SILVER,Athlete,,,Yuliya Chepalova,Russian Federation,RU,RUS
7059,Cross Country Skiing,salt-lake-city-2002,10km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA
7060,Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,GOLD,Athlete,,,Tor-Arne Hetland,Norway,NO,NOR
7061,Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/peter-schlickenrieder,Peter SCHLICKENRIEDER,Germany,DE,GER
7062,Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/cristian-zorzi,Cristian ZORZI,Italy,IT,ITA
7063,Cross Country Skiing,salt-lake-city-2002,30km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/gabriella-paruzzi,Gabriella PARUZZI,Italy,IT,ITA
7064,Cross Country Skiing,salt-lake-city-2002,30km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA
7065,Cross Country Skiing,salt-lake-city-2002,30km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/bente-skari,Bente SKARI,Norway,NO,NOR
7066,Cross Country Skiing,salt-lake-city-2002,Relay 4x10km men,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR
7067,Cross Country Skiing,salt-lake-city-2002,Relay 4x10km men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
7068,Cross Country Skiing,salt-lake-city-2002,Relay 4x10km men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER
7069,Cross Country Skiing,salt-lake-city-2002,50km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/mikhail-ivanov-1,Mikhail IVANOV,Russian Federation,RU,RUS
7070,Cross Country Skiing,salt-lake-city-2002,50km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andrus-veerpalu,Andrus VEERPALU,Estonia,EE,EST
